title,revenue,screen,open,country,mpaa,genre,plot
데싸우 댄서스,1514000.0,45.0,2015,기타,15세관람가,코미디,안녕  내 이름은 프랑크  냉전 시대의 동독에 살고 있는 우울한 청춘이지  하지만 어느 날 우연히 본 TV쇼가 내 인생을 바꿔놨어  바로 미국에서 유행하는 브레이크 댄스를 알게 된 거야   내 친구 알렉스와 나는 그 날 이후로 브레이크 댄스에 빠져버렸지  더 신나는 건 우리 체육관의 인기녀 마티나도 우리처럼 춤을 사랑한단 거야  그리고 실력자 미헬까지 가세해서 우리는 크루를 결성했어   길거리에서 춤을 추던 우리를 눈 여겨 본 당 관계자가 우리에게 전국 순회 공연의 기회를 줬고  우리는 순식간에 유명 인사가 됐어  꺄오  _  그렇지만 시간이 흐르면서 당이 우리를 이용하고 있다는 것을 깨달았고  화가 난 우린 초특급 작전을 세우기로 결심했어  이제  우리의 활약을 지켜봐 줘   베를린 장벽을 무너뜨린 피 끓는 청춘이 온다 
그르바비차,9713000.0,7.0,2008,기타,15세관람가,드라마,늦었지만    사랑해  엄마     엄마 가 간직하고 있는 비밀  그리고 그 비밀의 중심에 서 있는  딸   이 곳은  그르바비차   보스니아 수도인 사라예보의 한 마을이다  보스니아 내전 당시 세르비아군의 포로수용소가 있었던 이 곳에  독신모인  에스마 는 12살 난 딸  사라 와 함께 살고 있다  눈에 넣어도 아프지 않을 사랑스러운 딸  사라 를 위해  엄마  에스마 는 항상 바쁘고 힘든 일상을 보낸다  딸을 먹이려고 얼마 남지 않은 돈을 털어 생선을 사며  수학여행 경비를 마련하기위해 시내의 한 클럽 웨이트리스로 일하며 온갖 굴욕과 압박을 견뎌낸다  그러던 어느 날  아버지가 전쟁에서 전사한  전쟁영웅 인 것으로 믿고 있던 딸  사라 는  전사자 가족에게는 수학여행 경비가 면제 된다 는 말을 기쁘게 전하며  아버지의 전사 증명서를 요구한다  하지만  왠지 엄마는  아버지 에 관한 이야기를 쉽게 풀어놓지 않는데    딸  사라 의 출생과 관련된 비밀을 간직한 엄마  그 괴로운 비밀의 진실은 과연 무엇일까  망설임 끝에 12년 만에 밝힌 엄마의 진실은 너무나도 충격적이다   전쟁영웅 의 딸이라고 철석같이 믿고 있던  사라  자신은  사실 보스니아 내전 중에 수용소에서 비인간적으로 집단강간을 당해 태어난 것이다  그 동안  존경심과 함께 마음에 품어왔던 아버지에 대한 그리움은 한 순간에 무너져 버렸다  파렴치했던 세르비아 병사들 중 누가 아버지인지도 알지 못한 채 방황하기 시작하는  사라   끔찍한 진실을 절대로 알려주고 싶지 않았던 엄마  에스마 는 고통스러웠던 과거와 다시 마주하게 되고  사랑스런 딸  사라 를 위해 진실을 쫓기 시작한다  엄마와 딸이 서로를 이해하고 고통을 치유해 가는 긴 시간  두 모녀는 끔찍했던 전쟁의 과거를 극복하고 앞으로 나아갈 수 있을지    영화제 소개글  보스니아 사태 당시 성폭행당한 여성들의 고통을 다룬 영화로  12세 소녀와 홀어머니가 보스니아 내전의 후유증을 극복해가는 과정을 그렸다  베를린국제영화제 황금곰상 수상  미혼모인 에스마는 딸 사라와 함께 사라예보의 그르바비차 지구에서 살고 있다  아버지가 전사한 것으로 알고 있는 사라는 어느 날 엄마에게 그 증거를 요구하는데  에스마는 딸의 출생의 비밀 때문에 괴로워한다  사실 사라는 전쟁 중에 수용소에서 비인간적인 조직적 강간을 당해 생긴 아이였던 것이다  발칸전쟁의 상처로 고통당하는 여성들의 이야기를 예리한 시선으로 그려낸 작품으로  보스니아 출신 여성감독 야스밀라 즈바니치의 데뷔작이다 
더 콘서트,4.89291E8,856.0,2010,기타,전체관람가,드라마,30년 전  유대인을 숨겨줬단 이유로 볼쇼이 교향악단에서 지휘자 자리를 박탈당한 안드레이  그는 복귀의 그날 만을 꿈꾸며 볼쇼이 극장에서 말단 청소부로 버티고 있다  그러던 어느날  볼쇼이에 파리의 극장에서 초청공문이 날라오고 공문을 몰래 가로챈 안드레이는 절친한 친구 샤샤와 함께 30년 전 못다한 공연의 설욕무대를 몰래 준비하려 하는데   
챔피언 프로그램,3.18497E7,578.0,2015,기타,12세관람가,드라마,미국의 사이클 황제  랜스 암스트롱  그는 고환암 말기라는 사형선거와도 같은 진단을 받게 되지만  암과의 사투 이후에도 당당히 복귀해 세계 최고 권위의 사이클 대회인 투르 드 프랑스에서 7번 연속 우승이라는 기적을 남긴다  랜스는 전 세계의 환호 속에 희망을 선사하는 기적의 아이콘으로 떠오르지만 이를 의심하는 스포츠 기자  데이빗 월쉬의 끈질긴 추적 끝에 희대의 스포츠 영웅을 만들어낸 가장 치밀하고 거대한 작전이 밝혀진다   챔피언 뒤에 숨겨진 가장 치밀한 속임수  챔피언 프로그램 
애플시드:엑스머시나,643500.0,7.0,2008,기타,12세관람가,SF,인류를 지배하려는 어둠의 세력이 몰려온다 특수부대 소속전사 듀난과 부상으로 사이보그가 된 브리아레오스는 강력한 파트너로서 연인 사이였다  어느 날  작전 중 듀난을 감싸던 브리아레오스가 중상을 입어 혼수상태에 빠지고 그 사이 듀난에게 새로운 파트너가 배속된다  그 남자 테레우스는 전투 능력이 뛰어난 브리아레오스의 유전자를 바탕으로 만들어진 바이오로이드로 그의 얼굴과 육체 심지어 따뜻함까지 쏙 빼닮아 있었다  듀난도 테레우스로부터 예전 브리아레오스의 모습을 찾게 되어 흔들리게 되는데  인간마저 미쳐가는 세상  세 명의 전사가 목숨을 걸고 지켜야 하는 것은 과연 무엇인가  2D와 3D가 결합된 화려한 일본의 SF 애니메니션  인구의 절반이 전쟁으로 사라진 미래  젊고 아름다운 여전사 데우난과 연인이자 파트너인 베테랑 사이보그 병사 브레아레오스의 관계는 새로운 바이오로이드의 등장으로 위기에 놓인다 
소녀,1.261215E8,499.0,2013,한국,18세관람가,멜로,함부로 하지 말아요  당신들이 말로 날 생매장시켰잖아  사소한 말실수에서 비롯된 소문 탓에 친구가 자살한 상처를 지닌 윤수  시골 마을로 이사하던 날  얼어붙은 호수에서 스케이트를 타는 소녀 해원에게 빠져든다  머지않아 마을 사람 모두가 함부로 말하며 대하는 그녀에 대해 알게 되고    소문 때문에 힘들었던 자신의 과거와 꼭 닮은 상처를 지닌 소녀를 그냥 두고만 볼 수가 없게 되는데      우리가 죽인 거 아니야  잔혹한 소문이 또다시 마을을 휩쓴 어느 밤  윤수는 칼을 든 채 방으로 들어가는 해원을 목격하고  다음 날 그녀의 아버지가 한쪽 팔이 잘린 시신으로 발견된다  점점 끔찍해지는 사건과 소문  차디찬 시선 앞에서 결국 윤수는 해원을 지키기 위해 돌이킬 수 없는 선택을 하게 된다 
원피스 극장판: 스트롱 월드,4.81047E8,496.0,2010,기타,전체관람가,기타,세상에서 가장 센 놈들의 무 한 대 결   최고의 해적왕을 꿈꾸며 머나먼 바다를 항해하던 루피와 9명의 밀집모자 해적단 앞에 약 20년전 해저대감옥 임펠다운을 탈옥한 것으로 악명높은 전설의 해적  금사자 시키 가 나타나 나미를 납치하고 그들을 이상한 섬으로 보내버린다  끝이 없는 무성한 정글  괴상한 동물들의 약육강식 전투가 끊이지 않는 수상한 하늘 섬에서 그들은 무사히 살아나갈 수 있을까  또한 이유도 모른 채 납치당한 동료 나미도 구할 수 있을까  지금껏 경험하지 못한 놀라운 진짜 모험이 시작된다   skskvhs님 오류 수정 
미스터 앤 미스터 대디,1517800.0,49.0,2018,미국,15세관람가,코미디,매일 같이 투닥거리는 남남 커플  폴 과  에라스무스   럭셔리 파티를 즐기며 인생을 만끽하던 어느 날  존재조차 몰랐던  에라스무스 의 10살짜리 손자  빌 을 돌봐야 하는 처지에 놓이게 된다   입을 꾹 다문  빌 의 본명 알아내기 타코벨만 고집하는 초딩 입맛 맞추기 아동 보호국 직원으로부터 19금 영상 숨기기까지     애보다 더 애 같은  철없는 아빠들  과연  빌 에게 완벽한 가족이 되어줄 수 있을까 
수부라 게이트,2.96961E7,636.0,2017,기타,18세관람가,범죄,마피아  종교계  부패한 정치권이 결탁한 사상 초유의 재개발 게이트  로마를 파멸시킬 7일간의 거대한 범죄전쟁이 시작된다  2011년 11월  혼돈의 이탈리아  국회는 최악의 경제난에도 수부라 유흥 지구의 재개발법을 밀어붙이고  여당의 정치인은 성매매 도중 어린 매춘부가 현장에서 마약쇼크로 죽는 사고가 발생한다  하지만 사체 유기에 가담한 마피아는 오히려 정치인을 협박해 재개발 사업의 이권을 요구하고 나선다  그리고 마침내 수부라 지역을 둘러싸고 정치권  종교계  마피아간의 거대한 음모가 하나 둘씩 드러나며 걷잡을 수 없는 범죄 전쟁이 시작되는데    
로미오와 줄리엣 결혼하다,1080500.0,7.0,2008,기타,12세관람가,멜로,프로축구 Corintians 팀의 골수 팬인 할머니와 함께 사는 Romeo는 안과의사다  반면 Julieta 은 성공한 사업가이며 Palmeiras 팀을 열렬히 응원하는 아버지의 영향으로 축구에 목숨을 걸다시피 하는 용감한 처녀다  두 사람의 첫 만남은 축구 경기장에서 시작된다  각자 팀을 응원하는 동안 서로 눈의 가시 같은 존재로 인상을 깊게 받았던 두 사람은 그 일을 계기로 서로 사랑하는 사이가 된다  그러나 그들의 연애전선은 처음부터 이상이 생긴다  신분을 속이고 Julieta 팀 응원석에 함께 자리한 Romeo 를 바라보며 할머니는 기절초풍을 하고 Romeo가 상대팀을 응원하는 사람인 것을 알아차린 Julieta 의 아버지는 사위처럼 각별히 대했던 태도를 돌변 Romeo를 야박하게 박대한다  서로 원수간이나 다름없는 두 집안 사이에서 사랑을 키워가는 젊은 두 남녀는 섹스피어 원작의 로미오와 줄리엣 만큼이나 양쪽 집안의 극심한 반대와 벽에 부딪치지만 사랑의 힘은 위대한 것  결국은 결혼에까지 이르고 만다는 흐뭇한 이야기이다 
웨스턴 리벤지,1.078475E8,786.0,2014,기타,18세관람가,액션,눈물 대신 복수를 선택한 한 남자  그의 분노는 차가워서 더 잔혹하다  7년만에 만난 아내와 아들을 눈 앞에서 잃은 존  모든 것을 잃은 존은 범인을 처단한다  마을의 절대 권력자 델라루는 하나 뿐인 동생을 죽인 존을 잡기 위해 마을을 공포에 몰아넣고  이를 기회로 마델린은 잔혹한 델라루에게서 도망치려 하는데   잔혹한 절망의 땅에 복수의 총성이 울린다 
아티스트 봉만대,6.6943E7,850.0,2013,한국,18세관람가,코미디,이상은 A급 현실은 B급  에로거장 봉만대 감독과 기쎈 세 여배우 곽현화  성은  이파니가 솔직하게 까발리는 100  리얼 촬영 현장    남극일기  헨젤과 그레텔 의 임필성 감독이 인도네시아 발리에서 올 로케로 야심만만하게 촬영 중인 에로공포영화  해변의 광기   그러나 무난해도 너무 무난한 에로 씬에 실망한 제작자는 특단의 조치를 취하고야 만다  에로영화계의 거장 봉만대 감독 긴급투입  봉감독의 등장으로 촬영장은 폭풍전야의 불길한 기운이 감돌고  확 바뀐 에로 씬에 여배우들의 곽현화  성은  이파니  불만은 최고조  급기야 예정에 없던 노출 씬을 앞두고 봉감독에게 대놓고 막말을 불사하는데      미션 임파서블  아티스트 봉감독  예술하기 한번 더럽게 힘들다   봉감독의 일방적인 진행에 폭발일보 직전인 조연출 이선호   틈만 나면 섹시화보를 찍으려는 사진작가 강용규 와 임기응변으로 위기를 무마하기 바쁜 실리주의 제작자 그리고 졸지에 감독 자리에서 밀려나 시시때때로 복수의 칼날을 가는 임필성 감독까지  하루도 바람 잘 날 없는 촬영장에서 아티스트 봉감독은 과연 영화를 무사히 완성할 수 있을까 
키핑 멈,2840000.0,8.0,2006,기타,15세관람가,코미디,바람 잘 날 없는 우리 집에 그 분이 오셨어~요    바람 잘 날 없는 우리 집에 무섭도록 친절한 그 분이 오셨다  목사인 월터 로완 앳킨슨 분 는 불만스러운 잠자리 생활에 지쳐 급기야는 미국인 골프강사 패트릭 스웨이지 분 와 바람을 피우기에 이른 아내 글로리아 크리스틴 스콧 토머스 분 와 남자친구를 수시로 갈아치우는 바람기 다분한 딸 홀리  그리고 학교에서 아이들에게 괴롭힘을 당하는 왕따 아들 피티와 함께 화기애매   한 가정을 꾸리고 있다  이런 그들에게 새로운 가정부 그레이스 매기 스미스 분 가 찾아오면서 감쪽 같은 변화가 일어나기 시작한다  지루하기 짝이 없었던 월터의 설교는 위트가 넘치고 색골 딸 홀리는 요리에 취미를 붙이기 시작했으며  소심했던 피티는 학교 짱을 한방에 해치운다  한편  월터 가족을 괴롭히던 이웃들마저 하나 둘 보이질 않는데   
